station,valid,tmpc,relh,sped,p01m
NYC,2023-02-26 08:51,0.00,58.27,3.45,0.00
NYC,2023-02-26 09:51,-0.61,60.92,8.05,0.00
NYC,2023-02-26 10:51,-1.11,65.66,3.45,0.00
NYC,2023-02-26 11:51,-0.61,66.34,9.20,0.00
NYC,2023-02-26 12:51,-0.61,75.59,4.60,0.00
NYC,2023-02-26 13:11,0.00,75.07,4.60,0.00
NYC,2023-02-26 13:51,0.00,75.07,9.20,0.00
NYC,2023-02-26 14:00,0.00,75.07,3.45,0.00
NYC,2023-02-26 14:40,-0.61,78.48,10.35,0.00
NYC,2023-02-26 14:51,0.56,75.18,6.90,0.00
NYC,2023-02-26 15:18,0.56,75.18,8.05,0.00
NYC,2023-02-26 15:51,0.56,78.03,3.45,0.00
NYC,2023-02-26 16:42,1.11,81.37,6.90,0.00
NYC,2023-02-26 16:51,1.67,77.88,5.75,0.00
NYC,2023-02-26 17:51,2.78,75.56,8.05,0.00
NYC,2023-02-26 18:12,3.33,72.93,11.50,0.00
NYC,2023-02-26 18:51,5.56,64.24,,0.00
NYC,2023-02-26 19:03,6.11,62.06,9.20,0.00
NYC,2023-02-26 19:51,8.33,51.58,6.90,0.00
NYC,2023-02-26 20:51,10.00,43.92,11.50,0.00
NYC,2023-02-26 21:51,10.00,42.33,8.05,0.00
NYC,2023-02-26 22:51,10.00,42.33,6.90,0.00
NYC,2023-02-26 23:51,10.00,42.33,4.60,0.00
NYC,2023-02-27 00:51,8.33,43.95,0.00,0.00
NYC,2023-02-27 01:51,7.22,47.23,0.00,0.00
NYC,2023-02-27 02:51,5.56,50.42,5.75,0.00
NYC,2023-02-27 03:51,4.44,54.90,0.00,0.00
NYC,2023-02-27 04:51,4.44,42.62,10.35,0.00
NYC,2023-02-27 05:51,3.89,44.14,6.90,0.00
NYC,2023-02-27 06:51,3.33,46.08,8.05,0.00
NYC,2023-02-27 07:51,2.78,49.61,4.60,0.00
NYC,2023-02-27 08:51,2.22,51.61,5.75,0.00
NYC,2023-02-27 09:51,2.22,49.66,5.75,0.00
NYC,2023-02-27 10:51,1.67,49.31,0.00,0.00
NYC,2023-02-27 11:51,1.11,55.88,5.75,0.00
NYC,2023-02-27 12:51,1.67,53.49,4.60,0.00
NYC,2023-02-27 13:51,2.78,47.74,4.60,0.00
NYC,2023-02-27 14:51,3.33,44.14,9.20,0.00
NYC,2023-02-27 15:51,3.89,44.14,9.20,0.00
NYC,2023-02-27 16:51,5.00,40.83,8.05,0.00
NYC,2023-02-27 17:51,6.11,33.22,0.00,0.00
NYC,2023-02-27 18:51,6.11,34.84,0.00,0.00
NYC,2023-02-27 19:51,6.67,36.25,0.00,0.00
NYC,2023-02-27 20:51,5.56,39.14,3.45,0.00
NYC,2023-02-27 21:51,4.44,39.27,3.45,0.00
NYC,2023-02-27 22:51,3.89,40.67,,0.00
NYC,2023-02-27 23:51,3.33,47.89,9.20,0.00
NYC,2023-02-28 00:51,2.78,54.01,3.45,T
NYC,2023-02-28 01:17,2.22,66.97,9.20,0.25
NYC,2023-02-28 01:25,2.22,66.97,,0.25
NYC,2023-02-28 01:44,1.11,81.71,10.35,0.51
NYC,2023-02-28 01:49,1.00,80.36,9.20,0.76
NYC,2023-02-28 01:51,1.11,81.37,5.75,0.76
NYC,2023-02-28 02:01,0.56,88.23,,0.51
NYC,2023-02-28 02:19,0.56,91.51,4.60,1.52
NYC,2023-02-28 02:32,0.56,91.51,4.60,1.52
NYC,2023-02-28 02:49,1.00,86.49,3.45,2.03
NYC,2023-02-28 02:51,0.56,91.51,5.75,2.03
NYC,2023-02-28 03:01,0.56,91.51,6.90,0.25
NYC,2023-02-28 03:12,0.56,91.51,8.05,0.25
NYC,2023-02-28 03:22,0.56,91.51,5.75,0.51
NYC,2023-02-28 03:30,0.56,91.51,6.90,0.51
NYC,2023-02-28 03:51,0.56,91.51,8.05,1.02
NYC,2023-02-28 04:27,0.56,91.51,8.05,0.76
NYC,2023-02-28 04:41,0.56,91.51,8.05,1.02
NYC,2023-02-28 04:49,1.00,86.49,6.90,1.52
NYC,2023-02-28 04:51,0.56,91.51,5.75,1.52
NYC,2023-02-28 05:28,0.56,91.51,9.20,1.02
NYC,2023-02-28 05:51,0.56,91.51,11.50,2.29
NYC,2023-02-28 06:51,0.56,91.51,10.35,1.52
NYC,2023-02-28 07:31,0.56,92.25,12.65,1.02
NYC,2023-02-28 07:38,0.56,91.51,10.35,1.02
NYC,2023-02-28 07:49,1.00,86.49,8.05,1.27
NYC,2023-02-28 07:51,0.56,91.51,10.35,1.27
NYC,2023-02-28 08:10,0.56,91.51,11.50,0.25
NYC,2023-02-28 08:51,0.56,91.51,10.35,0.76
NYC,2023-02-28 09:51,0.56,91.51,11.50,0.25
NYC,2023-02-28 10:31,0.56,91.51,18.40,0.25
NYC,2023-02-28 10:39,0.56,88.23,14.95,0.25
NYC,2023-02-28 10:51,0.56,91.51,12.65,0.51
NYC,2023-02-28 11:30,0.00,92.22,11.50,T
NYC,2023-02-28 11:44,0.00,92.22,13.80,T
NYC,2023-02-28 11:51,0.00,92.22,13.80,T
NYC,2023-02-28 12:19,0.00,92.22,13.80,0.25
NYC,2023-02-28 12:47,1.00,86.49,10.35,0.51
NYC,2023-02-28 12:51,0.56,91.51,8.05,0.51
NYC,2023-02-28 13:51,0.56,91.51,9.20,0.25
NYC,2023-02-28 14:13,1.11,92.29,4.60,0.25
NYC,2023-02-28 14:41,1.11,92.29,4.60,0.25
NYC,2023-02-28 14:51,1.11,92.29,6.90,0.25
NYC,2023-02-28 15:16,1.11,92.29,3.45,T
NYC,2023-02-28 15:51,1.67,92.32,4.60,0.25
NYC,2023-02-28 16:19,1.67,92.32,3.45,0.25
NYC,2023-02-28 16:30,1.67,88.33,3.45,0.25
NYC,2023-02-28 16:49,2.00,93.08,3.45,0.25
NYC,2023-02-28 16:51,1.67,92.32,0.00,0.25
NYC,2023-02-28 17:47,2.00,93.08,4.60,0.25
NYC,2023-02-28 17:51,2.22,92.35,4.60,0.25
NYC,2023-02-28 18:41,1.11,92.29,5.75,0.25
NYC,2023-02-28 18:51,1.11,92.29,6.90,0.25
NYC,2023-02-28 19:51,2.22,92.35,3.45,T
NYC,2023-02-28 20:51,2.22,89.09,3.45,T
NYC,2023-02-28 21:51,2.22,89.09,4.60,0.00
NYC,2023-02-28 22:02,2.22,89.09,0.00,0.00
NYC,2023-02-28 22:21,2.78,85.29,4.60,0.00
NYC,2023-02-28 22:26,2.22,89.09,0.00,0.00
NYC,2023-02-28 22:51,2.78,85.64,0.00,0.00
NYC,2023-02-28 23:36,2.22,89.09,0.00,0.00
NYC,2023-02-28 23:51,2.78,85.64,0.00,0.00
NYC,2023-03-01 00:13,2.22,89.09,3.45,0.00
NYC,2023-03-01 00:51,2.22,89.09,3.45,0.00
NYC,2023-03-01 01:51,2.22,88.73,0.00,0.00
NYC,2023-03-01 02:51,2.22,85.23,3.45,0.00
NYC,2023-03-01 03:51,2.78,81.93,0.00,0.00
NYC,2023-03-01 04:51,2.78,78.37,3.45,0.00
NYC,2023-03-01 05:51,2.78,78.37,5.75,0.00
NYC,2023-03-01 06:51,2.78,75.56,5.75,0.00
NYC,2023-03-01 07:51,2.22,75.15,3.45,0.00
NYC,2023-03-01 08:51,1.67,75.06,4.60,0.00
NYC,2023-03-01 09:51,2.22,66.97,5.75,0.00
NYC,2023-03-01 10:51,1.11,69.28,5.75,0.00
NYC,2023-03-01 11:51,1.67,66.31,5.75,0.00
NYC,2023-03-01 12:51,2.22,66.97,9.20,0.00
NYC,2023-03-01 13:51,3.33,62.14,8.05,0.00
NYC,2023-03-01 14:51,4.44,57.47,5.75,0.00
NYC,2023-03-01 15:51,5.00,52.61,8.05,0.00
NYC,2023-03-01 16:51,6.11,50.98,6.90,0.00
NYC,2023-03-01 17:51,6.67,46.70,,0.00
NYC,2023-03-01 18:51,5.56,52.78,,0.00
NYC,2023-03-01 19:51,5.56,59.22,,0.00
NYC,2023-03-01 20:51,5.00,67.03,3.45,0.00
NYC,2023-03-01 21:07,5.00,67.03,,0.00
NYC,2023-03-01 21:51,5.56,70.20,3.45,0.00
NYC,2023-03-01 22:51,5.56,70.20,6.90,0.00
NYC,2023-03-01 23:51,5.56,76.04,3.45,0.00
NYC,2023-03-02 00:05,5.56,78.80,3.45,0.00
NYC,2023-03-02 00:47,6.00,81.07,4.60,0.00
NYC,2023-03-02 00:51,5.56,81.98,,0.00
NYC,2023-03-02 01:51,5.00,92.52,5.75,0.00
NYC,2023-03-02 02:51,5.00,92.52,6.90,0.00
NYC,2023-03-02 03:51,5.00,92.52,8.05,0.00
NYC,2023-03-02 04:16,4.44,92.48,4.60,0.00
NYC,2023-03-02 04:51,4.44,92.48,5.75,0.00
NYC,2023-03-02 05:51,4.44,92.48,6.90,0.00
NYC,2023-03-02 06:51,4.44,89.27,5.75,0.00
NYC,2023-03-02 07:06,4.44,92.48,5.75,0.00
NYC,2023-03-02 07:38,4.44,92.48,3.45,0.00
NYC,2023-03-02 07:51,4.44,92.48,5.75,0.00
NYC,2023-03-02 08:51,4.44,96.55,3.45,0.00
NYC,2023-03-02 09:51,4.44,96.55,5.75,0.00
NYC,2023-03-02 10:51,5.00,92.52,5.75,0.00
NYC,2023-03-02 11:51,5.00,92.52,0.00,0.00
NYC,2023-03-02 12:09,5.00,92.52,0.00,0.00
NYC,2023-03-02 12:16,5.00,92.52,0.00,0.00
NYC,2023-03-02 12:29,5.00,95.82,3.45,T
NYC,2023-03-02 12:39,5.00,95.82,3.45,T
NYC,2023-03-02 12:49,5.00,93.24,3.45,T
NYC,2023-03-02 12:51,5.00,95.82,0.00,T
NYC,2023-03-02 13:07,5.56,92.55,0.00,T
NYC,2023-03-02 13:14,5.56,91.84,0.00,T
NYC,2023-03-02 13:51,5.56,91.84,0.00,T
NYC,2023-03-02 14:06,5.56,91.84,0.00,T
NYC,2023-03-02 14:13,5.56,91.84,3.45,T
NYC,2023-03-02 14:51,5.56,91.84,5.75,T
NYC,2023-03-02 15:01,5.56,91.84,5.75,0.00
NYC,2023-03-02 15:49,6.00,86.99,5.75,0.00
NYC,2023-03-02 15:51,6.11,88.71,4.60,0.00
NYC,2023-03-02 16:03,6.11,92.58,3.45,0.00
NYC,2023-03-02 16:22,6.67,88.77,4.60,0.00
NYC,2023-03-02 16:35,6.67,88.77,3.45,0.00
NYC,2023-03-02 16:51,7.22,85.77,6.90,0.00
NYC,2023-03-02 17:30,8.89,79.91,0.00,0.00
NYC,2023-03-02 17:51,8.89,76.58,9.20,0.00
NYC,2023-03-02 18:16,10.00,71.07,6.90,0.00
NYC,2023-03-02 18:27,10.00,71.07,5.75,0.00
NYC,2023-03-02 18:51,11.11,61.06,6.90,0.00
NYC,2023-03-02 19:51,12.22,54.34,3.45,0.00
NYC,2023-03-02 20:51,12.22,42.98,4.60,0.00
NYC,2023-03-02 21:51,11.67,36.22,8.05,0.00
NYC,2023-03-02 22:51,10.00,43.92,4.60,0.00
NYC,2023-03-02 23:51,9.44,45.75,8.05,0.00
NYC,2023-03-03 00:51,8.89,45.61,4.60,0.00
NYC,2023-03-03 01:51,7.78,47.20,9.20,0.00
NYC,2023-03-03 02:51,6.67,46.70,11.50,0.00
NYC,2023-03-03 03:51,5.56,52.78,,0.00
NYC,2023-03-03 04:51,5.00,55.07,6.90,0.00
NYC,2023-03-03 05:51,4.44,57.47,4.60,0.00
NYC,2023-03-03 06:51,3.89,56.86,3.45,0.00
NYC,2023-03-03 07:51,3.33,59.36,5.75,0.00
NYC,2023-03-03 08:51,3.33,59.36,0.00,0.00
NYC,2023-03-03 09:51,2.78,61.50,0.00,0.00
NYC,2023-03-03 10:51,2.78,56.57,0.00,0.00
NYC,2023-03-03 11:51,2.78,54.01,0.00,0.00
NYC,2023-03-03 12:51,3.89,49.93,3.45,0.00
NYC,2023-03-03 13:51,5.00,46.19,4.60,0.00
NYC,2023-03-03 14:51,5.56,42.62,3.45,0.00
NYC,2023-03-03 15:51,6.11,46.91,3.45,0.00
NYC,2023-03-03 16:51,7.78,39.96,6.90,0.00
NYC,2023-03-03 17:51,7.78,38.15,0.00,0.00
NYC,2023-03-03 18:51,6.67,41.00,6.90,0.00
NYC,2023-03-03 19:51,6.67,42.95,8.05,0.00
NYC,2023-03-03 20:51,6.11,50.98,5.75,0.00
NYC,2023-03-03 21:51,5.56,48.56,4.60,0.00
NYC,2023-03-03 22:51,5.00,55.07,6.90,0.00
NYC,2023-03-03 23:51,5.00,61.79,12.65,0.00
NYC,2023-03-04 00:47,4.00,69.88,8.05,T
NYC,2023-03-04 00:51,4.44,67.45,8.05,T
NYC,2023-03-04 00:59,4.44,67.45,11.50,T
NYC,2023-03-04 01:16,5.00,67.03,5.75,T
NYC,2023-03-04 01:51,4.44,79.25,8.05,0.25
NYC,2023-03-04 02:30,4.44,82.80,8.05,0.76
NYC,2023-03-04 02:51,4.44,89.27,9.20,1.02
NYC,2023-03-04 03:12,4.44,89.27,10.35,0.51
NYC,2023-03-04 03:51,5.00,88.62,10.35,0.76
NYC,2023-03-04 04:49,6.00,86.99,14.95,1.27
NYC,2023-03-04 04:51,6.11,88.71,20.70,1.27
NYC,2023-03-04 05:18,6.11,88.71,12.65,1.78
NYC,2023-03-04 05:29,6.11,88.71,12.65,2.29
NYC,2023-03-04 05:39,6.11,88.71,13.80,3.05
NYC,2023-03-04 05:51,6.11,88.71,17.25,4.06
NYC,2023-03-04 06:14,6.11,88.71,14.95,2.29
NYC,2023-03-04 06:51,6.11,88.71,11.50,6.60
NYC,2023-03-04 07:35,6.11,92.58,9.20,6.35
NYC,2023-03-04 07:41,6.11,92.58,9.20,6.86
NYC,2023-03-04 07:51,5.56,91.84,11.50,8.13
NYC,2023-03-04 07:59,5.56,91.84,11.50,0.76
NYC,2023-03-04 08:15,5.56,88.67,12.65,1.78
NYC,2023-03-04 08:27,5.00,92.52,16.10,3.05
NYC,2023-03-04 08:37,5.00,92.52,3.45,3.30
NYC,2023-03-04 08:51,5.00,88.62,18.40,4.06
NYC,2023-03-04 08:58,5.00,88.62,18.40,0.25
NYC,2023-03-04 09:51,4.44,92.48,16.10,1.52
NYC,2023-03-04 10:51,4.44,92.48,18.40,0.51
NYC,2023-03-04 11:51,5.00,88.62,6.90,0.25
NYC,2023-03-04 12:01,5.00,88.62,5.75,T
NYC,2023-03-04 12:25,5.00,88.62,6.90,0.25
NYC,2023-03-04 12:51,3.89,92.45,,0.25
NYC,2023-03-04 13:51,3.89,92.45,4.60,0.25
NYC,2023-03-04 14:35,4.44,85.81,6.90,0.00
NYC,2023-03-04 14:51,5.00,82.22,5.75,0.00
NYC,2023-03-04 15:51,5.00,79.34,6.90,0.00
NYC,2023-03-04 16:19,5.56,76.04,5.75,0.00
NYC,2023-03-04 16:51,5.56,72.78,6.90,0.00
NYC,2023-03-04 17:51,6.11,70.30,8.05,0.00
NYC,2023-03-04 18:51,5.56,72.78,4.60,0.00
NYC,2023-03-04 19:51,6.67,67.41,4.60,0.00
NYC,2023-03-04 20:51,6.67,67.41,5.75,0.00
NYC,2023-03-04 21:51,6.11,70.30,0.00,0.00
NYC,2023-03-04 22:19,6.11,70.30,,0.00
NYC,2023-03-04 22:51,5.56,70.20,4.60,0.00
NYC,2023-03-04 23:51,5.56,70.20,9.20,0.00
NYC,2023-03-05 00:51,5.56,70.20,4.60,0.00
NYC,2023-03-05 01:51,5.00,70.08,5.75,0.00
NYC,2023-03-05 02:38,4.44,79.25,,T
NYC,2023-03-05 02:58,4.44,73.14,6.90,T
NYC,2023-03-05 03:05,4.44,76.44,3.45,T
NYC,2023-03-05 03:36,5.00,64.63,0.00,T
NYC,2023-03-05 03:51,4.44,64.49,0.00,T
NYC,2023-03-05 04:51,4.44,62.15,8.05,0.00
NYC,2023-03-05 05:51,3.89,64.37,10.35,0.00
NYC,2023-03-05 06:51,3.89,61.78,5.75,0.00
NYC,2023-03-05 07:51,3.33,64.49,4.60,0.00
NYC,2023-03-05 08:51,3.33,64.49,5.75,0.00
NYC,2023-03-05 09:51,3.89,59.52,5.75,0.00
NYC,2023-03-05 10:51,3.33,64.49,3.45,0.00
NYC,2023-03-05 11:51,3.89,61.78,4.60,0.00
NYC,2023-03-05 12:51,5.00,59.55,6.90,0.00
NYC,2023-03-05 13:51,5.56,59.22,6.90,0.00
NYC,2023-03-05 14:51,6.67,54.85,10.35,0.00
NYC,2023-03-05 15:51,8.33,49.32,,0.00
NYC,2023-03-05 16:51,10.56,42.16,6.90,0.00
NYC,2023-03-05 17:51,11.11,42.65,9.20,0.00
NYC,2023-03-05 18:51,11.11,39.30,8.05,0.00
NYC,2023-03-05 19:51,11.11,37.72,10.35,0.00
NYC,2023-03-05 20:51,10.00,39.14,11.50,0.00
NYC,2023-03-05 21:51,9.44,42.32,14.95,0.00
NYC,2023-03-05 22:51,8.89,43.77,5.75,0.00
NYC,2023-03-05 23:51,8.89,43.77,10.35,0.00
NYC,2023-03-06 00:51,8.33,47.54,10.35,0.00
NYC,2023-03-06 01:51,7.78,49.18,10.35,0.00
NYC,2023-03-06 02:51,7.22,47.23,5.75,0.00
NYC,2023-03-06 03:51,6.67,48.88,9.20,0.00
NYC,2023-03-06 04:51,6.67,48.88,6.90,0.00
NYC,2023-03-06 05:51,6.11,50.98,6.90,0.00
NYC,2023-03-06 06:51,5.56,52.78,0.00,0.00
NYC,2023-03-06 07:51,5.56,52.78,5.75,0.00
NYC,2023-03-06 08:51,4.44,57.47,5.75,0.00
NYC,2023-03-06 09:51,5.00,55.07,3.45,0.00
NYC,2023-03-06 10:51,4.44,57.47,5.75,0.00
NYC,2023-03-06 11:51,4.44,57.47,5.75,0.00
NYC,2023-03-06 12:51,5.00,55.07,3.45,0.00
NYC,2023-03-06 13:51,6.67,48.88,5.75,0.00
NYC,2023-03-06 14:51,8.33,40.44,8.05,0.00
NYC,2023-03-06 15:51,9.44,34.20,5.75,0.00
NYC,2023-03-06 16:51,9.44,31.42,6.90,0.00
NYC,2023-03-06 17:51,10.00,30.16,5.75,0.00
NYC,2023-03-06 18:51,9.44,30.24,6.90,0.00
NYC,2023-03-06 19:51,10.00,27.80,8.05,0.00
NYC,2023-03-06 20:51,10.56,25.67,9.20,0.00
NYC,2023-03-06 21:51,10.56,24.48,3.45,0.00
NYC,2023-03-06 22:51,10.00,25.50,3.45,0.00
NYC,2023-03-06 23:51,9.44,26.57,3.45,0.00
NYC,2023-03-07 00:51,8.89,23.06,5.75,0.00
NYC,2023-03-07 01:51,8.89,23.06,4.60,0.00
NYC,2023-03-07 02:51,8.33,25.01,3.45,0.00
NYC,2023-03-07 03:51,7.78,22.75,8.05,0.00
NYC,2023-03-07 04:51,7.22,21.69,4.60,0.00
NYC,2023-03-07 05:51,6.67,22.45,6.90,0.00
NYC,2023-03-07 06:30,3.33,57.18,6.90,T
NYC,2023-03-07 06:47,3.00,60.04,6.90,T
NYC,2023-03-07 06:51,3.33,62.14,9.20,T
NYC,2023-03-07 07:05,1.67,72.04,5.75,T
NYC,2023-03-07 07:27,1.11,85.11,6.90,0.25
NYC,2023-03-07 07:35,1.11,85.11,0.00,0.25
NYC,2023-03-07 07:43,1.11,85.11,5.75,0.25
NYC,2023-03-07 07:49,1.00,86.49,6.90,0.51
NYC,2023-03-07 07:51,1.11,85.11,5.75,0.51
NYC,2023-03-07 07:58,1.11,85.11,3.45,T
NYC,2023-03-07 08:04,1.11,85.11,0.00,T
NYC,2023-03-07 08:12,1.11,88.27,0.00,T
NYC,2023-03-07 08:51,0.56,88.23,4.60,0.51
NYC,2023-03-07 09:27,0.56,88.23,3.45,0.25
NYC,2023-03-07 09:35,0.56,88.23,0.00,0.25
NYC,2023-03-07 09:51,0.56,88.23,9.20,0.25
NYC,2023-03-07 10:02,0.56,88.23,4.60,T
NYC,2023-03-07 10:51,1.11,81.37,,T
NYC,2023-03-07 11:05,1.11,81.71,4.60,T
NYC,2023-03-07 11:10,0.56,84.36,4.60,T
NYC,2023-03-07 11:21,0.56,88.58,3.45,0.25
NYC,2023-03-07 11:27,0.56,84.36,4.60,0.25
NYC,2023-03-07 11:51,0.56,84.36,8.05,0.25
NYC,2023-03-07 12:51,1.67,75.06,3.45,0.00
NYC,2023-03-07 13:51,2.78,56.57,8.05,0.00
NYC,2023-03-07 14:51,5.00,32.88,9.20,0.00
NYC,2023-03-07 15:51,5.56,26.40,13.80,0.00
NYC,2023-03-07 16:51,6.67,23.38,10.35,0.00
NYC,2023-03-07 17:51,7.22,25.82,13.80,0.00
NYC,2023-03-07 18:51,7.22,24.59,13.80,0.00
NYC,2023-03-07 19:51,7.78,28.49,19.55,0.00
NYC,2023-03-07 20:51,7.22,32.28,23.00,0.00
NYC,2023-03-07 21:51,5.56,37.49,23.00,0.00
NYC,2023-03-07 22:51,3.89,42.28,,0.00
NYC,2023-03-07 23:51,2.78,41.95,12.65,0.00
NYC,2023-03-08 00:51,2.78,43.99,6.90,0.00
NYC,2023-03-08 01:51,2.78,45.73,11.50,0.00
NYC,2023-03-08 02:51,2.22,45.77,11.50,0.00
NYC,2023-03-08 03:51,1.67,47.43,5.75,0.00
NYC,2023-03-08 04:51,1.67,45.22,5.75,0.00
NYC,2023-03-08 05:51,0.56,51.37,,0.00
NYC,2023-03-08 06:51,0.56,48.98,,0.00
NYC,2023-03-08 07:51,0.00,49.23,8.05,0.00
NYC,2023-03-08 08:51,-0.61,53.53,6.90,0.00
NYC,2023-03-08 09:51,-0.61,56.14,11.50,0.00
NYC,2023-03-08 10:51,-0.61,56.14,8.05,0.00
NYC,2023-03-08 11:51,-0.61,58.36,8.05,0.00
NYC,2023-03-08 12:51,0.00,58.27,9.20,0.00
NYC,2023-03-08 13:51,1.67,51.47,10.35,0.00
NYC,2023-03-08 14:51,2.22,51.61,11.50,0.00
NYC,2023-03-08 15:51,4.44,46.41,10.35,0.00
NYC,2023-03-08 16:51,5.56,42.62,11.50,0.00
NYC,2023-03-08 17:51,6.67,41.00,,0.00
NYC,2023-03-08 18:51,8.33,38.62,13.80,0.00
NYC,2023-03-08 19:51,8.89,38.80,,0.00
NYC,2023-03-08 20:51,8.33,40.44,5.75,0.00
NYC,2023-03-08 21:51,7.78,41.84,12.65,0.00
NYC,2023-03-08 22:51,6.11,46.91,8.05,0.00
NYC,2023-03-08 23:51,6.11,46.91,4.60,0.00
NYC,2023-03-09 00:51,5.00,50.67,4.60,0.00
NYC,2023-03-09 01:51,4.44,52.88,5.75,0.00
NYC,2023-03-09 02:51,3.33,57.18,10.35,0.00
NYC,2023-03-09 03:51,2.78,59.24,3.45,0.00
NYC,2023-03-09 04:51,2.22,61.62,5.75,0.00
NYC,2023-03-09 05:51,2.22,58.85,8.05,0.00
NYC,2023-03-09 06:51,1.11,63.72,11.50,0.00
NYC,2023-03-09 07:51,1.11,60.83,10.35,0.00
NYC,2023-03-09 08:51,1.11,60.83,5.75,0.00
NYC,2023-03-09 09:51,1.11,60.83,8.05,0.00
NYC,2023-03-09 10:51,1.11,63.72,9.20,0.00
NYC,2023-03-09 11:51,1.11,63.72,10.35,0.00
NYC,2023-03-09 12:51,1.67,63.86,4.60,0.00
NYC,2023-03-09 13:51,3.33,57.18,6.90,0.00
NYC,2023-03-09 14:51,5.00,50.67,9.20,0.00
NYC,2023-03-09 15:51,7.22,45.12,4.60,0.00
NYC,2023-03-09 16:51,8.33,41.99,5.75,0.00
NYC,2023-03-09 17:51,10.00,39.14,6.90,0.00
NYC,2023-03-09 18:51,10.56,37.57,6.90,0.00
NYC,2023-03-09 19:51,10.56,37.57,9.20,0.00
NYC,2023-03-09 20:51,9.44,40.77,10.35,0.00
NYC,2023-03-09 21:51,8.33,43.95,13.80,0.00
NYC,2023-03-09 22:51,7.22,43.46,9.20,0.00
NYC,2023-03-09 23:51,7.22,41.50,6.90,0.00
NYC,2023-03-10 00:51,6.11,44.80,8.05,0.00
NYC,2023-03-10 01:51,5.56,46.37,5.75,0.00
NYC,2023-03-10 02:51,4.44,52.88,3.45,0.00
NYC,2023-03-10 03:51,3.89,54.77,5.75,0.00
NYC,2023-03-10 04:51,3.89,54.77,6.90,0.00
NYC,2023-03-10 05:51,3.33,57.18,5.75,0.00
NYC,2023-03-10 06:51,2.78,59.24,5.75,0.00
NYC,2023-03-10 07:51,2.22,61.62,3.45,0.00
NYC,2023-03-10 08:51,2.22,61.62,3.45,0.00
NYC,2023-03-10 09:51,1.67,66.31,5.75,0.00
NYC,2023-03-10 10:51,2.22,61.62,4.60,0.00
NYC,2023-03-10 11:46,2.00,64.46,3.45,0.00
NYC,2023-03-10 11:51,2.22,61.62,3.45,0.00
NYC,2023-03-10 12:51,2.78,59.24,4.60,0.00
NYC,2023-03-10 13:51,3.89,56.86,5.75,0.00
NYC,2023-03-10 14:51,5.00,55.07,4.60,0.00
NYC,2023-03-10 15:41,5.56,57.08,4.60,0.00
NYC,2023-03-10 15:51,6.11,57.21,4.60,0.00
NYC,2023-03-10 16:51,7.22,53.00,4.60,0.00
NYC,2023-03-10 17:51,7.22,57.50,0.00,0.00
NYC,2023-03-10 18:51,7.22,60.11,3.45,0.00
NYC,2023-03-10 19:51,7.22,57.50,,0.00
NYC,2023-03-10 20:51,7.22,53.00,0.00,0.00
NYC,2023-03-10 21:51,6.67,54.85,5.75,0.00
NYC,2023-03-10 22:51,6.11,64.88,0.00,T
NYC,2023-03-10 23:44,6.11,67.54,5.75,T
NYC,2023-03-10 23:51,6.11,70.30,4.60,T
NYC,2023-03-11 00:29,5.56,76.04,4.60,0.25
NYC,2023-03-11 00:51,5.56,81.98,8.05,1.02
NYC,2023-03-11 01:51,5.00,88.62,,1.78
NYC,2023-03-11 02:02,5.00,92.52,0.00,0.51
NYC,2023-03-11 02:21,5.00,88.62,0.00,1.27
NYC,2023-03-11 02:51,5.56,84.93,0.00,2.54
NYC,2023-03-11 03:36,5.56,88.67,3.45,1.52
NYC,2023-03-11 03:51,5.56,88.67,3.45,1.78
NYC,2023-03-11 04:06,5.56,88.67,3.45,0.76
NYC,2023-03-11 04:16,5.56,88.67,0.00,1.02
NYC,2023-03-11 04:33,5.56,89.01,4.60,1.52
NYC,2023-03-11 04:39,5.56,88.67,3.45,1.78
NYC,2023-03-11 04:46,6.00,86.99,5.75,1.78
NYC,2023-03-11 04:51,5.56,88.67,4.60,2.03
NYC,2023-03-11 05:21,5.00,92.52,5.75,0.51
NYC,2023-03-11 05:25,5.00,92.52,6.90,0.51
NYC,2023-03-11 05:51,5.56,88.67,4.60,1.02
NYC,2023-03-11 06:51,5.00,92.52,8.05,1.02
NYC,2023-03-11 07:51,5.00,88.62,8.05,0.76
NYC,2023-03-11 08:51,4.44,89.27,9.20,1.02
NYC,2023-03-11 09:19,4.44,89.27,11.50,0.51
NYC,2023-03-11 09:51,3.89,88.87,11.50,1.02
NYC,2023-03-11 10:51,3.33,89.53,9.20,0.25
NYC,2023-03-11 11:51,2.22,92.35,8.05,0.51
NYC,2023-03-11 12:51,1.67,88.33,6.90,1.27
NYC,2023-03-11 13:25,1.67,92.32,5.75,1.52
NYC,2023-03-11 13:51,1.67,92.32,5.75,2.54
NYC,2023-03-11 14:33,2.78,88.78,10.35,0.51
NYC,2023-03-11 14:51,2.78,88.78,6.90,0.76
NYC,2023-03-11 15:51,3.89,88.87,11.50,T
NYC,2023-03-11 16:11,4.44,79.25,10.35,0.00
NYC,2023-03-11 16:51,4.44,79.25,6.90,0.00
NYC,2023-03-11 17:51,5.00,73.25,11.50,0.00
NYC,2023-03-11 18:06,5.56,72.78,6.90,0.00
NYC,2023-03-11 18:51,6.11,64.88,6.90,0.00
NYC,2023-03-11 19:51,6.67,57.37,8.05,0.00
NYC,2023-03-11 20:51,6.11,57.21,8.05,0.00
