station,valid,tmpc,relh,sped,p01m
JRB,2023-01-18 05:56,,,8.05,0.00
JRB,2023-01-18 06:56,,,6.90,T
JRB,2023-01-18 07:56,,,9.20,0.25
JRB,2023-01-18 08:56,,,6.90,0.00
JRB,2023-01-18 09:56,,,5.75,0.00
JRB,2023-01-18 10:56,,,6.90,0.00
JRB,2023-01-18 11:56,,,6.90,0.00
JRB,2023-01-18 12:56,,,4.60,0.00
JRB,2023-01-18 13:56,,,0.00,0.00
JRB,2023-01-18 14:56,,,4.60,0.00
JRB,2023-01-18 15:56,,,4.60,0.00
JRB,2023-01-18 16:56,,,3.45,0.00
JRB,2023-01-18 17:56,,,3.45,0.00
JRB,2023-01-18 18:56,,,4.60,0.00
JRB,2023-01-18 19:56,,,6.90,0.00
JRB,2023-01-18 20:56,,,3.45,0.00
JRB,2023-01-18 21:56,,,3.45,0.00
JRB,2023-01-18 22:56,,,3.45,0.00
JRB,2023-01-18 23:56,,,5.75,0.00
JRB,2023-01-19 00:56,,,0.00,0.00
JRB,2023-01-19 01:56,,,5.75,0.00
JRB,2023-01-19 02:56,,,3.45,0.00
JRB,2023-01-19 03:56,,,4.60,0.00
JRB,2023-01-19 04:56,,,0.00,0.00
JRB,2023-01-19 05:56,,,0.00,0.00
JRB,2023-01-19 06:56,,,5.75,0.00
JRB,2023-01-19 07:56,,,4.60,0.00
JRB,2023-01-19 08:56,,,6.90,0.00
JRB,2023-01-19 09:56,,,4.60,0.00
JRB,2023-01-19 10:56,,,3.45,0.00
JRB,2023-01-19 11:56,,,4.60,0.00
JRB,2023-01-19 12:56,,,5.75,0.00
JRB,2023-01-19 13:56,,,4.60,T
JRB,2023-01-19 14:56,,,9.20,0.51
JRB,2023-01-19 15:56,,,5.75,1.02
JRB,2023-01-19 16:10,,,4.60,0.25
JRB,2023-01-19 16:56,,,4.60,0.51
JRB,2023-01-19 17:03,,,8.05,T
JRB,2023-01-19 17:18,,,8.05,T
JRB,2023-01-19 17:56,,,8.05,0.76
JRB,2023-01-19 18:44,,,8.05,T
JRB,2023-01-19 18:56,,,9.20,T
JRB,2023-01-19 19:56,,,8.05,T
JRB,2023-01-19 20:42,,,10.35,T
JRB,2023-01-19 20:56,,,12.65,T
JRB,2023-01-19 21:56,,,13.80,T
JRB,2023-01-19 22:56,,,11.50,T
JRB,2023-01-19 23:56,,,14.95,T
JRB,2023-01-20 00:56,,,14.95,T
JRB,2023-01-20 01:56,,,8.05,T
JRB,2023-01-20 02:16,,,5.75,T
JRB,2023-01-20 02:35,,,8.05,0.00
JRB,2023-01-20 02:45,,,3.45,0.00
JRB,2023-01-20 02:56,,,6.90,0.00
JRB,2023-01-20 03:27,,,11.50,0.00
JRB,2023-01-20 03:56,,,12.65,0.00
JRB,2023-01-20 04:39,,,0.00,0.00
JRB,2023-01-20 04:56,,,3.45,0.00
JRB,2023-01-20 05:56,,,3.45,0.00
JRB,2023-01-20 06:56,,,0.00,0.00
JRB,2023-01-20 07:56,,,3.45,0.00
JRB,2023-01-20 08:56,,,4.60,0.00
JRB,2023-01-20 09:56,,,6.90,0.00
JRB,2023-01-20 10:48,,,5.75,0.00
JRB,2023-01-20 10:56,,,6.90,0.00
JRB,2023-01-20 11:56,,,5.75,0.00
JRB,2023-01-20 12:56,,,0.00,0.00
JRB,2023-01-20 13:56,,,10.35,0.00
JRB,2023-01-20 14:56,,,11.50,0.00
JRB,2023-01-20 15:56,,,10.35,0.00
JRB,2023-01-20 16:56,,,4.60,0.00
JRB,2023-01-20 17:56,,,8.05,0.00
JRB,2023-01-20 18:56,,,4.60,0.00
JRB,2023-01-20 19:56,,,6.90,0.00
JRB,2023-01-20 20:56,,,4.60,0.00
JRB,2023-01-20 21:56,,,4.60,0.00
JRB,2023-01-20 22:56,,,6.90,0.00
JRB,2023-01-20 23:56,,,10.35,0.00
JRB,2023-01-21 00:56,,,9.20,0.00
JRB,2023-01-21 01:56,,,10.35,0.00
JRB,2023-01-21 02:56,,,10.35,0.00
JRB,2023-01-21 03:56,,,8.05,0.00
JRB,2023-01-21 04:56,,,8.05,0.00
JRB,2023-01-21 05:56,,,4.60,0.00
JRB,2023-01-21 06:56,,,3.45,0.00
JRB,2023-01-21 07:56,,,6.90,0.00
JRB,2023-01-21 08:56,,,3.45,0.00
JRB,2023-01-21 09:56,,,3.45,0.00
JRB,2023-01-21 10:56,,,4.60,0.00
JRB,2023-01-21 11:56,,,5.75,0.00
JRB,2023-01-21 12:56,,,4.60,0.00
JRB,2023-01-21 13:56,,,4.60,0.00
JRB,2023-01-21 14:56,,,4.60,0.00
JRB,2023-01-21 15:56,,,8.05,0.00
JRB,2023-01-21 16:56,,,6.90,0.00
JRB,2023-01-21 17:56,,,4.60,0.00
JRB,2023-01-21 18:56,,,3.45,0.00
JRB,2023-01-21 19:56,,,4.60,0.00
JRB,2023-01-21 20:56,,,8.05,0.00
JRB,2023-01-21 21:56,,,5.75,0.00
JRB,2023-01-21 22:56,,,8.05,0.00
JRB,2023-01-21 23:56,,,5.75,0.00
JRB,2023-01-22 00:56,,,4.60,0.00
JRB,2023-01-22 01:56,,,8.05,0.00
JRB,2023-01-22 02:56,,,8.05,0.00
JRB,2023-01-22 03:56,,,3.45,0.00
JRB,2023-01-22 04:56,,,5.75,0.00
JRB,2023-01-22 05:56,,,4.60,0.00
JRB,2023-01-22 06:56,,,5.75,0.00
JRB,2023-01-22 08:56,,,4.60,0.00
JRB,2023-01-22 09:56,,,5.75,0.00
JRB,2023-01-22 10:56,,,6.90,0.00
JRB,2023-01-22 11:56,,,6.90,0.00
JRB,2023-01-22 12:56,,,9.20,0.00
JRB,2023-01-22 13:56,,,10.35,0.00
JRB,2023-01-22 14:56,,,4.60,0.00
JRB,2023-01-22 15:56,,,10.35,0.00
JRB,2023-01-22 16:56,,,6.90,0.00
JRB,2023-01-22 17:56,,,4.60,0.00
JRB,2023-01-22 18:56,,,3.45,0.00
JRB,2023-01-22 19:56,,,3.45,0.00
JRB,2023-01-22 20:56,,,6.90,0.00
JRB,2023-01-22 21:04,,,5.75,0.00
JRB,2023-01-22 21:56,,,5.75,0.00
JRB,2023-01-22 22:56,,,6.90,0.00
JRB,2023-01-22 23:03,,,9.20,0.00
JRB,2023-01-22 23:56,,,6.90,0.00
JRB,2023-01-23 00:32,,,5.75,1.02
JRB,2023-01-23 00:56,,,9.20,1.02
JRB,2023-01-23 01:20,,,9.20,T
JRB,2023-01-23 01:35,,,9.20,T
JRB,2023-01-23 01:42,,,11.50,T
JRB,2023-01-23 01:56,,,13.80,T
JRB,2023-01-23 02:56,,,13.80,T
JRB,2023-01-23 03:06,,,13.80,T
JRB,2023-01-23 03:23,,,11.50,T
JRB,2023-01-23 03:56,,,16.10,T
JRB,2023-01-23 04:56,,,14.95,T
JRB,2023-01-23 05:56,,,17.25,T
JRB,2023-01-23 06:56,,,5.75,T
JRB,2023-01-23 07:12,,,5.75,0.00
JRB,2023-01-23 07:33,,,6.90,0.00
JRB,2023-01-23 07:56,,,4.60,0.00
JRB,2023-01-23 08:56,,,5.75,0.00
JRB,2023-01-23 09:56,,,6.90,0.00
JRB,2023-01-23 10:56,,,10.35,T
JRB,2023-01-23 11:56,,,4.60,T
JRB,2023-01-23 12:56,,,4.60,0.00
JRB,2023-01-23 13:56,,,8.05,T
JRB,2023-01-23 14:42,,,6.90,T
JRB,2023-01-23 14:49,,,6.90,T
JRB,2023-01-23 14:56,,,6.90,T
JRB,2023-01-23 15:22,,,4.60,T
JRB,2023-01-23 15:56,,,3.45,T
JRB,2023-01-23 16:22,,,5.75,T
JRB,2023-01-23 16:56,,,0.00,T
JRB,2023-01-23 17:56,,,4.60,T
JRB,2023-01-23 18:56,,,4.60,T
JRB,2023-01-23 19:56,,,4.60,T
JRB,2023-01-23 20:03,,,3.45,T
JRB,2023-01-23 20:56,,,0.00,T
JRB,2023-01-23 21:56,,,0.00,0.00
JRB,2023-01-23 22:56,,,6.90,0.00
JRB,2023-01-23 23:30,,,6.90,0.00
JRB,2023-01-23 23:56,,,5.75,0.00
JRB,2023-01-24 00:56,,,4.60,0.00
JRB,2023-01-24 01:52,,,3.45,0.00
JRB,2023-01-24 01:56,,,4.60,0.00
JRB,2023-01-24 02:22,,,4.60,0.00
JRB,2023-01-24 02:56,,,3.45,0.00
JRB,2023-01-24 03:56,,,0.00,0.00
JRB,2023-01-24 04:56,,,3.45,0.00
JRB,2023-01-24 05:56,,,0.00,0.00
JRB,2023-01-24 06:56,,,10.35,0.00
JRB,2023-01-24 07:56,,,10.35,0.00
JRB,2023-01-24 08:56,,,10.35,0.00
JRB,2023-01-24 09:56,,,11.50,0.00
JRB,2023-01-24 10:56,,,10.35,0.00
JRB,2023-01-24 11:56,,,11.50,0.00
JRB,2023-01-24 12:56,,,11.50,0.00
JRB,2023-01-24 13:56,,,10.35,0.00
JRB,2023-01-24 14:56,,,13.80,0.00
JRB,2023-01-24 15:56,,,14.95,0.00
JRB,2023-01-24 16:56,,,11.50,0.00
JRB,2023-01-24 17:56,,,3.45,0.00
JRB,2023-01-24 18:56,,,5.75,0.00
JRB,2023-01-24 19:56,,,3.45,0.00
JRB,2023-01-24 20:56,,,3.45,0.00
JRB,2023-01-24 21:56,,,4.60,0.00
JRB,2023-01-24 22:56,,,3.45,0.00
JRB,2023-01-24 23:56,,,6.90,0.00
JRB,2023-01-25 00:56,,,0.00,0.00
JRB,2023-01-25 01:56,,,3.45,0.00
JRB,2023-01-25 02:56,,,3.45,0.00
JRB,2023-01-25 03:56,,,0.00,0.00
JRB,2023-01-25 04:56,,,5.75,0.00
JRB,2023-01-25 05:56,,,0.00,0.00
JRB,2023-01-25 06:56,,,5.75,0.00
JRB,2023-01-25 07:56,,,4.60,0.00
JRB,2023-01-25 08:56,,,4.60,0.00
JRB,2023-01-25 09:56,,,4.60,0.00
JRB,2023-01-25 10:56,,,5.75,0.00
JRB,2023-01-25 11:56,,,0.00,0.00
JRB,2023-01-25 12:56,,,5.75,0.00
JRB,2023-01-25 13:56,,,0.00,0.00
JRB,2023-01-25 14:56,,,5.75,0.00
JRB,2023-01-25 15:56,,,9.20,0.00
JRB,2023-01-25 16:56,,,8.05,0.00
JRB,2023-01-25 17:56,,,6.90,0.00
JRB,2023-01-25 18:12,,,9.20,T
JRB,2023-01-25 18:47,,,13.80,0.51
JRB,2023-01-25 18:56,,,14.95,1.02
JRB,2023-01-25 19:07,,,14.95,T
JRB,2023-01-25 19:56,,,18.40,0.25
JRB,2023-01-25 20:33,,,16.10,T
JRB,2023-01-25 20:56,,,17.25,T
JRB,2023-01-25 21:28,,,18.40,T
JRB,2023-01-25 21:56,,,14.95,T
JRB,2023-01-25 22:23,,,16.10,T
JRB,2023-01-25 22:56,,,20.70,T
JRB,2023-01-25 23:25,,,18.40,T
JRB,2023-01-25 23:56,,,19.55,T
JRB,2023-01-26 01:56,,,8.05,2.54
JRB,2023-01-26 02:56,,,8.05,3.30
JRB,2023-01-26 03:56,,,6.90,2.29
JRB,2023-01-26 04:24,,,6.90,0.25
JRB,2023-01-26 04:56,,,8.05,0.76
JRB,2023-01-26 05:41,,,8.05,1.27
JRB,2023-01-26 05:56,,,9.20,1.52
JRB,2023-01-26 06:40,,,8.05,0.51
JRB,2023-01-26 06:56,,,8.05,0.76
JRB,2023-01-26 07:22,,,10.35,2.79
JRB,2023-01-26 07:53,,,10.35,3.81
JRB,2023-01-26 07:56,,,9.20,3.81
JRB,2023-01-26 08:08,,,11.50,T
JRB,2023-01-26 08:56,,,5.75,T
JRB,2023-01-26 09:17,,,9.20,0.00
JRB,2023-01-26 09:56,,,10.35,0.00
JRB,2023-01-26 10:56,,,12.65,0.00
JRB,2023-01-26 11:29,,,14.95,0.00
JRB,2023-01-26 11:56,,,16.10,0.25
JRB,2023-01-26 12:26,,,14.95,0.00
JRB,2023-01-26 12:56,,,16.10,0.00
JRB,2023-01-26 13:56,,,18.40,0.00
JRB,2023-01-26 14:56,,,16.10,0.00
JRB,2023-01-26 15:56,,,20.70,0.00
JRB,2023-01-26 16:56,,,23.00,0.00
JRB,2023-01-26 17:56,,,20.70,0.00
JRB,2023-01-26 18:56,,,19.55,0.00
JRB,2023-01-26 19:56,,,18.40,0.00
JRB,2023-01-26 20:56,,,18.40,0.00
JRB,2023-01-26 21:56,,,10.35,0.00
JRB,2023-01-26 22:56,,,12.65,0.00
JRB,2023-01-26 23:56,,,16.10,0.00
JRB,2023-01-27 00:56,,,18.40,0.00
JRB,2023-01-27 01:56,,,13.80,0.00
JRB,2023-01-27 02:56,,,13.80,0.00
JRB,2023-01-27 03:56,,,12.65,0.00
JRB,2023-01-27 04:56,,,11.50,0.00
JRB,2023-01-27 05:56,,,13.80,0.00
JRB,2023-01-27 06:56,,,11.50,0.00
JRB,2023-01-27 07:56,,,10.35,0.00
JRB,2023-01-27 08:56,,,5.75,0.00
JRB,2023-01-27 09:56,,,8.05,0.00
JRB,2023-01-27 10:56,,,5.75,0.00
JRB,2023-01-27 11:56,,,6.90,0.00
JRB,2023-01-27 12:56,,,5.75,0.00
JRB,2023-01-27 13:56,,,8.05,0.00
JRB,2023-01-27 14:56,,,11.50,0.51
JRB,2023-01-27 15:56,,,6.90,0.00
JRB,2023-01-27 16:56,,,9.20,0.00
JRB,2023-01-27 17:56,,,8.05,0.00
JRB,2023-01-27 18:56,,,13.80,0.00
JRB,2023-01-27 19:56,,,12.65,0.00
JRB,2023-01-27 20:56,,,9.20,0.00
JRB,2023-01-27 21:56,,,9.20,0.00
JRB,2023-01-27 22:56,,,10.35,0.00
JRB,2023-01-27 23:56,,,6.90,0.00
JRB,2023-01-28 00:56,,,9.20,0.00
JRB,2023-01-28 01:56,,,8.05,0.00
JRB,2023-01-28 02:56,,,8.05,0.00
JRB,2023-01-28 03:56,,,6.90,0.00
JRB,2023-01-28 04:56,,,6.90,0.00
JRB,2023-01-28 05:56,,,6.90,0.00
JRB,2023-01-28 06:56,,,6.90,0.00
JRB,2023-01-28 07:56,,,8.05,0.00
JRB,2023-01-28 08:56,,,8.05,0.00
JRB,2023-01-28 09:56,,,5.75,0.00
JRB,2023-01-28 10:56,,,9.20,0.00
JRB,2023-01-28 11:56,,,6.90,0.00
JRB,2023-01-28 12:56,,,8.05,0.00
JRB,2023-01-28 14:56,,,4.60,0.00
JRB,2023-01-28 15:56,,,4.60,0.00
JRB,2023-01-28 16:56,,,14.95,0.00
JRB,2023-01-28 17:56,11.11,34.72,8.05,0.00
JRB,2023-01-28 18:56,10.56,34.57,12.65,0.00
JRB,2023-01-28 19:56,10.56,34.57,12.65,0.00
JRB,2023-01-28 20:56,10.00,37.39,11.50,0.00
JRB,2023-01-28 21:26,10.00,37.08,5.75,0.00
JRB,2023-01-28 21:37,10.00,37.08,26.45,0.25
JRB,2023-01-28 21:56,10.00,36.01,8.05,0.76
JRB,2023-01-28 22:56,8.89,43.77,4.60,0.00
JRB,2023-01-28 23:56,9.44,42.32,9.20,0.00
JRB,2023-01-29 00:56,8.89,45.61,8.05,0.00
JRB,2023-01-29 01:56,8.33,47.54,5.75,0.00
JRB,2023-01-29 02:56,7.78,51.03,5.75,0.00
JRB,2023-01-29 03:56,8.33,47.54,8.05,0.00
JRB,2023-01-29 04:56,7.78,49.18,6.90,0.00
JRB,2023-01-29 05:56,7.22,51.08,5.75,0.00
JRB,2023-01-29 06:56,7.22,49.02,3.45,0.00
JRB,2023-01-29 07:56,7.22,49.02,0.00,0.00
JRB,2023-01-29 08:56,6.11,55.14,0.00,0.00
JRB,2023-01-29 09:56,7.22,51.08,0.00,0.00
JRB,2023-01-29 10:56,6.11,64.88,4.60,0.00
JRB,2023-01-29 11:56,6.11,59.83,0.00,0.00
JRB,2023-01-29 12:56,6.11,70.30,0.00,0.00
JRB,2023-01-29 13:56,7.22,65.13,0.00,0.00
JRB,2023-01-29 14:56,7.22,60.11,3.45,0.00
JRB,2023-01-29 15:56,8.33,53.50,5.75,0.00
JRB,2023-01-29 16:56,9.44,47.85,5.75,0.00
JRB,2023-01-29 17:56,10.00,47.64,6.90,0.00
JRB,2023-01-29 18:56,10.00,47.64,9.20,0.00
JRB,2023-01-29 19:56,10.56,42.16,9.20,0.00
JRB,2023-01-29 20:56,10.56,44.09,8.05,0.00
JRB,2023-01-29 22:56,9.44,54.24,8.05,0.00
JRB,2023-01-29 23:56,8.89,58.16,9.20,0.00
JRB,2023-01-30 00:56,8.89,58.16,6.90,0.00
JRB,2023-01-30 01:56,8.33,60.61,10.35,0.00
JRB,2023-01-30 02:56,8.33,60.61,9.20,0.00
JRB,2023-01-30 03:56,7.78,62.71,8.05,0.00
JRB,2023-01-30 04:56,7.22,65.13,6.90,0.00
JRB,2023-01-30 05:56,6.67,67.41,5.75,0.00
JRB,2023-01-30 06:56,6.67,67.41,4.60,0.00
JRB,2023-01-30 07:56,6.11,70.30,5.75,0.00
JRB,2023-01-30 08:56,6.11,70.30,5.75,0.00
JRB,2023-01-30 09:56,6.11,70.30,5.75,0.00
JRB,2023-01-30 10:56,5.56,72.78,5.75,0.00
JRB,2023-01-30 11:56,5.00,75.94,0.00,0.00
JRB,2023-01-30 12:56,5.56,72.78,3.45,0.00
JRB,2023-01-30 13:56,5.56,76.04,3.45,0.00
JRB,2023-01-30 14:56,6.11,70.30,3.45,0.00
JRB,2023-01-30 15:56,8.89,60.76,0.00,0.00
JRB,2023-01-30 16:56,8.89,62.97,5.75,0.00
JRB,2023-01-30 17:56,11.11,54.26,5.75,0.00
JRB,2023-01-30 18:56,11.11,54.26,4.60,0.00
JRB,2023-01-30 19:56,12.78,50.58,3.45,0.00
JRB,2023-01-30 20:56,12.78,50.58,3.45,0.00
JRB,2023-01-30 21:56,11.11,56.45,3.45,0.00
JRB,2023-01-30 22:56,9.44,65.62,0.00,0.00
JRB,2023-01-30 23:56,8.89,67.87,5.75,0.00
JRB,2023-01-31 00:56,9.44,63.34,9.20,0.00
JRB,2023-01-31 01:56,8.89,67.87,9.20,0.00
JRB,2023-01-31 02:56,8.33,70.73,6.90,0.00
JRB,2023-01-31 03:56,7.78,70.64,4.60,0.00
JRB,2023-01-31 04:56,8.33,70.73,5.75,0.00
JRB,2023-01-31 05:56,7.78,70.64,5.75,0.00
JRB,2023-01-31 06:56,7.22,73.37,3.45,0.00
JRB,2023-01-31 07:56,6.67,75.93,5.75,0.00
JRB,2023-01-31 08:56,5.56,72.78,0.00,0.00
JRB,2023-01-31 10:56,3.89,79.17,5.75,T
JRB,2023-01-31 11:56,2.78,88.78,9.20,T
JRB,2023-01-31 12:56,2.78,96.13,6.90,0.25
JRB,2023-01-31 13:39,2.00,93.08,3.45,T
JRB,2023-01-31 13:56,2.22,81.53,4.60,T
JRB,2023-01-31 14:56,2.78,72.24,3.45,T
JRB,2023-01-31 15:56,3.33,64.49,8.05,0.00
JRB,2023-01-31 16:52,3.00,64.70,6.90,0.00
JRB,2023-01-31 16:56,3.89,56.86,5.75,0.00
JRB,2023-01-31 17:56,3.89,54.77,6.90,0.00
JRB,2023-01-31 18:56,3.89,54.77,6.90,0.00
JRB,2023-01-31 19:56,3.89,49.93,3.45,0.00
JRB,2023-01-31 20:56,3.33,50.18,4.60,0.00
JRB,2023-01-31 21:56,3.33,46.08,6.90,0.00
JRB,2023-01-31 22:56,3.33,44.14,8.05,0.00
JRB,2023-01-31 23:56,3.33,40.49,0.00,0.00
JRB,2023-02-01 00:56,3.33,40.49,6.90,0.00
JRB,2023-02-01 01:56,2.78,54.01,10.35,0.00
JRB,2023-02-01 02:56,2.22,51.61,11.50,0.00
JRB,2023-02-01 03:56,1.11,53.77,12.65,0.00
JRB,2023-02-01 04:56,1.11,53.77,11.50,0.00
JRB,2023-02-01 05:56,0.56,55.75,13.80,0.00
JRB,2023-02-01 06:56,0.56,57.93,11.50,0.00
JRB,2023-02-01 07:56,0.56,57.93,6.90,0.00
JRB,2023-02-01 08:56,0.00,65.92,10.35,T
JRB,2023-02-01 09:56,-1.11,78.40,11.50,T
JRB,2023-02-01 10:05,-1.00,80.07,10.35,T
JRB,2023-02-01 10:56,-1.72,82.00,10.35,T
JRB,2023-02-01 11:16,-1.00,86.28,10.35,T
JRB,2023-02-01 11:32,-1.00,86.28,8.05,T
JRB,2023-02-01 11:56,0.00,84.98,5.75,T
JRB,2023-02-01 12:56,0.00,81.55,6.90,0.00
JRB,2023-02-01 13:56,-0.61,78.48,9.20,T
JRB,2023-02-01 14:21,0.00,74.44,0.00,0.00
JRB,2023-02-01 14:54,0.00,69.04,4.60,0.00
JRB,2023-02-01 14:56,0.00,72.30,4.60,0.00
JRB,2023-02-01 15:15,0.00,63.99,0.00,0.00
JRB,2023-02-01 15:56,0.56,55.75,0.00,0.00
JRB,2023-02-01 16:56,1.67,49.31,9.20,0.00
JRB,2023-02-01 18:56,3.89,35.54,9.20,0.00
JRB,2023-02-01 19:56,4.44,31.42,10.35,0.00
JRB,2023-02-01 20:56,5.00,32.88,9.20,0.00
JRB,2023-02-01 21:56,4.44,34.31,4.60,T
JRB,2023-02-01 22:56,3.33,38.93,5.75,0.00
JRB,2023-02-01 23:56,2.22,36.62,3.45,0.00
JRB,2023-02-02 00:56,1.67,41.44,6.90,0.00
JRB,2023-02-02 01:56,0.56,34.53,8.05,0.00
JRB,2023-02-02 02:56,0.56,37.61,5.75,0.00
JRB,2023-02-02 03:56,0.00,40.92,4.60,0.00
JRB,2023-02-02 04:56,0.00,42.96,4.60,0.00
JRB,2023-02-02 05:56,0.00,46.92,5.75,0.00
JRB,2023-02-02 06:56,0.00,49.23,8.05,0.00
JRB,2023-02-02 08:56,0.00,46.92,3.45,0.00
JRB,2023-02-02 09:56,0.00,46.92,5.75,0.00
JRB,2023-02-02 10:56,-0.61,53.53,6.90,0.00
JRB,2023-02-02 11:56,-0.61,66.34,4.60,0.00
JRB,2023-02-02 12:56,-1.11,63.18,4.60,0.00
JRB,2023-02-02 13:56,0.00,49.23,5.75,0.00
JRB,2023-02-02 14:56,1.11,45.43,6.90,0.00
JRB,2023-02-02 15:56,2.22,39.99,5.75,0.00
JRB,2023-02-02 16:56,3.33,33.97,12.65,0.00
JRB,2023-02-02 17:56,3.89,32.54,9.20,0.00
JRB,2023-02-02 18:56,5.00,30.11,10.35,0.00
JRB,2023-02-02 19:56,5.00,32.88,10.35,0.00
JRB,2023-02-02 20:56,5.00,32.88,13.80,0.00
JRB,2023-02-02 21:56,3.89,37.29,13.80,0.00
JRB,2023-02-02 22:56,3.33,42.46,13.80,0.25
JRB,2023-02-02 23:56,3.33,42.46,13.80,0.00
JRB,2023-02-03 00:56,3.33,44.14,14.95,0.00
JRB,2023-02-03 01:56,2.78,49.61,11.50,0.00
JRB,2023-02-03 02:56,2.22,51.61,13.80,0.00
JRB,2023-02-03 03:56,2.22,54.08,13.80,0.00
JRB,2023-02-03 04:56,1.67,58.22,13.80,0.00
JRB,2023-02-03 05:56,1.67,60.99,13.80,0.00
JRB,2023-02-03 06:56,1.67,60.99,12.65,0.00
JRB,2023-02-03 07:56,2.22,54.08,16.10,0.00
JRB,2023-02-03 08:56,1.11,58.56,10.35,0.00
JRB,2023-02-03 09:56,1.67,53.49,3.45,0.00
JRB,2023-02-03 10:56,-0.61,46.74,4.60,0.00
JRB,2023-02-03 11:56,-2.22,48.15,6.90,0.00
JRB,2023-02-03 12:56,-2.78,48.20,5.75,0.00
JRB,2023-02-03 13:56,-2.22,44.23,3.45,0.00
JRB,2023-02-03 14:56,-3.28,41.95,5.75,0.00
JRB,2023-02-03 15:56,-3.28,39.90,6.90,0.00
JRB,2023-02-03 16:56,-3.28,37.93,3.45,0.00
JRB,2023-02-03 17:56,-2.78,33.32,6.90,0.00
JRB,2023-02-03 18:56,-2.78,30.49,4.60,0.00
JRB,2023-02-03 19:56,-3.28,33.16,3.45,0.00
JRB,2023-02-03 20:56,-4.39,34.39,5.75,0.00
JRB,2023-02-03 21:56,-5.00,37.74,9.20,0.51
JRB,2023-02-03 22:56,-6.11,51.95,6.90,0.00
JRB,2023-02-03 23:56,-7.78,40.54,4.60,0.00
JRB,2023-02-04 00:56,-8.28,46.31,5.75,0.00
JRB,2023-02-04 01:56,-8.89,48.57,4.60,0.00
JRB,2023-02-04 02:56,-9.39,45.96,5.75,0.00
JRB,2023-02-04 03:56,-10.00,48.23,3.45,0.00
JRB,2023-02-04 04:56,-10.00,55.54,3.45,0.00
JRB,2023-02-04 05:56,-10.00,46.21,5.75,0.00
JRB,2023-02-04 06:56,-11.11,52.67,5.75,0.00
JRB,2023-02-04 08:56,-12.22,49.65,0.00,0.00
JRB,2023-02-04 09:56,-12.78,51.92,4.60,0.00
JRB,2023-02-04 10:56,-13.28,51.77,3.45,0.00
JRB,2023-02-04 11:56,-13.28,51.77,4.60,0.00
JRB,2023-02-04 12:56,-13.28,54.07,6.90,0.00
JRB,2023-02-04 14:56,-10.61,55.62,5.75,0.00
JRB,2023-02-04 15:56,-9.39,41.79,4.60,0.00
JRB,2023-02-04 16:56,-7.78,36.86,6.90,0.00
JRB,2023-02-04 17:56,-7.22,30.40,6.90,0.00
JRB,2023-02-04 18:56,-6.11,29.45,5.75,0.00
JRB,2023-02-04 19:56,-4.39,31.30,6.90,0.00
JRB,2023-02-04 20:56,-3.28,34.58,8.05,0.00
JRB,2023-02-04 21:56,-4.39,41.23,9.20,0.00
JRB,2023-02-04 22:56,-4.39,45.59,9.20,0.00
JRB,2023-02-04 23:56,-3.89,48.08,10.35,0.00
JRB,2023-02-05 00:56,-3.28,52.07,12.65,0.00
JRB,2023-02-05 01:56,-3.28,52.07,17.25,0.00
JRB,2023-02-05 02:56,-3.28,56.89,12.65,0.00
JRB,2023-02-05 03:56,-2.78,57.53,11.50,0.00
JRB,2023-02-05 04:56,-2.78,60.37,11.50,0.00
JRB,2023-02-05 05:56,-2.22,60.25,13.80,0.00
JRB,2023-02-05 06:56,-1.72,63.31,11.50,0.00
JRB,2023-02-05 07:56,-1.72,66.08,12.65,0.00
JRB,2023-02-05 08:56,-1.11,63.18,10.35,0.00
JRB,2023-02-05 09:56,-1.11,65.66,11.50,0.00
JRB,2023-02-05 10:56,-0.61,66.34,9.20,0.00
JRB,2023-02-05 11:56,-0.61,66.34,9.20,0.00
JRB,2023-02-05 12:56,0.00,63.45,8.05,0.00
JRB,2023-02-05 13:56,0.56,60.71,11.50,0.00
JRB,2023-02-05 14:56,2.22,51.61,11.50,0.00
JRB,2023-02-05 15:56,3.33,50.18,8.05,0.00
JRB,2023-02-05 16:56,5.00,42.44,0.00,0.00
JRB,2023-02-05 18:56,8.89,35.38,5.75,0.00
JRB,2023-02-05 19:56,9.44,38.95,3.45,0.00
JRB,2023-02-05 20:56,9.44,37.52,0.00,0.00
JRB,2023-02-05 21:56,8.33,45.62,0.00,0.00
JRB,2023-02-05 22:56,7.22,53.00,0.00,0.00
JRB,2023-02-05 23:56,7.22,45.12,3.45,0.00
JRB,2023-02-06 00:56,7.22,43.46,4.60,0.00
JRB,2023-02-06 01:56,7.22,43.46,3.45,0.00
JRB,2023-02-06 02:56,7.22,51.08,5.75,0.00
JRB,2023-02-06 03:56,6.11,50.98,3.45,0.00
JRB,2023-02-06 04:56,6.11,52.91,4.60,0.00
JRB,2023-02-06 05:56,6.11,62.06,8.05,0.00
JRB,2023-02-06 06:56,5.56,67.17,5.75,0.00
JRB,2023-02-06 07:56,5.56,64.24,5.75,0.00
JRB,2023-02-06 08:56,4.44,73.14,0.00,0.00
JRB,2023-02-06 09:56,4.44,67.45,4.60,0.00
JRB,2023-02-06 10:56,3.89,79.17,0.00,0.00
JRB,2023-02-06 11:56,4.44,79.25,0.00,0.00
JRB,2023-02-06 12:56,6.11,57.21,3.45,0.00
JRB,2023-02-06 13:56,6.67,52.86,3.45,0.00
